Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11969,Music,The Ultimate Ear Training Playlist,132hrs 20min,Beginner Ear Training - 100 Four Corners Music Games Part 1,https://www.youtube.com/watch?v=nRA_xae_n98,Module 1: Beginner Ear Training,1,12th,English/Hindi
11970,Music,The Ultimate Ear Training Playlist,,Stable Scale Degrees - Hands-Free Ear Training 1,https://www.youtube.com/watch?v=TWcCyHXNV3w,Module 1: Beginner Ear Training,1,12th,English/Hindi
11971,Music,The Ultimate Ear Training Playlist,,Solfège Ear Training - Do & Re,https://www.youtube.com/watch?v=8BMivkfrNJc,Module 1: Beginner Ear Training,1,12th,English/Hindi
11972,Music,The Ultimate Ear Training Playlist,,Unstable Scale Degrees - Hands-Free Ear Training 2,https://www.youtube.com/watch?v=7D8JpqG8SRI,Module 1: Beginner Ear Training,1,12th,English/Hindi
11973,Music,The Ultimate Ear Training Playlist,,"Ultimate Intervals 1 - Musical Ear Training for Beginners - 1sts, 5ths, and Octaves",https://www.youtube.com/watch?v=7bXuewvJ1wg,Module 2: Solfège & Scale Degrees,2,12th,English/Hindi
11974,Music,The Ultimate Ear Training Playlist,,Solfège Ear Training - Do-Mi,https://www.youtube.com/watch?v=tHcuKuw69OE,Module 2: Solfège & Scale Degrees,2,12th,English/Hindi
11975,Music,The Ultimate Ear Training Playlist,,All Scale Degrees - Hands-Free Ear Training 3,https://www.youtube.com/watch?v=7pyrOXXfBi0,Module 2: Solfège & Scale Degrees,2,12th,English/Hindi
11976,Music,The Ultimate Ear Training Playlist,,Ultimate Intervals 2 - Musical Ear Training for Beginners - Perfect Intervals,https://www.youtube.com/watch?v=BY7Cx5ccJMg,Module 2: Solfège & Scale Degrees,2,12th,English/Hindi
11977,Music,The Ultimate Ear Training Playlist,,Instrument Ear Training - 100 Four Corners Music Games Part 2,https://www.youtube.com/watch?v=IE4JRgBuHWY,Module 3: Ultimate Intervals,3,12th,English/Hindi
11978,Music,The Ultimate Ear Training Playlist,,Ultimate Intervals 3 - Musical Ear Training for Beginners - The Major 7th,https://www.youtube.com/watch?v=3hyZmbNMVHA,Module 3: Ultimate Intervals,3,12th,English/Hindi
11979,Music,The Ultimate Ear Training Playlist,,Solfège Ear Training - Do-Mi-Sol,https://www.youtube.com/watch?v=hA-HUketT38,Module 3: Ultimate Intervals,3,12th,English/Hindi
11980,Music,The Ultimate Ear Training Playlist,,Rhythm Ear Training - 100 Four Corners Music Games Part 3,https://www.youtube.com/watch?v=zE3nBC0Nr4o,Module 3: Ultimate Intervals,3,12th,English/Hindi
11981,Music,The Ultimate Ear Training Playlist,,Ultimate Intervals 4  - Musical Ear Training for Beginners - The Major 2nd,https://www.youtube.com/watch?v=q6z0NqPKH80,Module 4: Instrument & Rhythm Training,4,12th,English/Hindi
11982,Music,The Ultimate Ear Training Playlist,,Can You Find the Wrong Rhythm? - Error Detection Exercise for Musicians,https://www.youtube.com/watch?v=iNjXrfIw0uA,Module 4: Instrument & Rhythm Training,4,12th,English/Hindi
11983,Music,The Ultimate Ear Training Playlist,,Solfège Ear Training - 100 Four Corners Music Games Part 4,https://www.youtube.com/watch?v=xO88GKqPmHU,Module 4: Instrument & Rhythm Training,4,12th,English/Hindi
11984,Music,The Ultimate Ear Training Playlist,,Ultimate Intervals 5 - Ear Training for Musicians - How to Hear a Major 3rd and Other Intervals,https://www.youtube.com/watch?v=SRgxVLVZIZE,Module 5: Intervals & Chord Progressions,5,12th,English/Hindi
11985,Music,The Ultimate Ear Training Playlist,,Learn How to Play Chord Progressions by Ear - Chord Pro 1,https://www.youtube.com/watch?v=xrUIS4UJxss,Module 5: Intervals & Chord Progressions,5,12th,English/Hindi
11986,Music,The Ultimate Ear Training Playlist,,Ultimate Intervals 6 - How to Hear a Major 6th and Other Diatonic Intervals,https://www.youtube.com/watch?v=NGvSqS2px7M,Module 5: Intervals & Chord Progressions,5,12th,English/Hindi
11987,Music,The Ultimate Ear Training Playlist,,Common Chord Progressions and How to Hear Them - Chord Pro 2,https://www.youtube.com/watch?v=TDuWAV2rg3Y,Module 5: Intervals & Chord Progressions,5,12th,English/Hindi
11988,Music,The Ultimate Ear Training Playlist,,Intervals Ear Training for Beginners - 100 Four Corners Music Games Part 6,https://www.youtube.com/watch?v=gv_9tEZp9XY,Module 6: Intervals & Chord Progressions,6,12th,English/Hindi
