Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
1629,Communication,Organizational Communication,6hrs 10min,Organizational Communication,https://www.youtube.com/watch?v=FeHnG8P_8y8,Module 1: Introduction to Organizational Communication,1,12th,English/Hindi
1630,Communication,Organizational Communication,,The Modern Organization,https://www.youtube.com/watch?v=l3IwAaAMY-g,Module 1: Introduction to Organizational Communication,1,12th,English/Hindi
1631,Communication,Organizational Communication,,Organizations as Communicative Structures of Power,https://www.youtube.com/watch?v=lZTMOfhFZxw,Module 1: Introduction to Organizational Communication,1,12th,English/Hindi
1632,Communication,Organizational Communication,,Defining Organizational Communication,https://www.youtube.com/watch?v=j4bDdwxhkj4,Module 1: Introduction to Organizational Communication,1,12th,English/Hindi
1633,Communication,Organizational Communication,,Communication in Organizations,https://www.youtube.com/watch?v=67lHPV_R730,Module 2: Organizations as Structures of Power,2,12th,English/Hindi
1634,Communication,Organizational Communication,,Organizations as Communication,https://www.youtube.com/watch?v=Nc4Yx03GRjw,Module 2: Organizations as Structures of Power,2,12th,English/Hindi
1635,Communication,Organizational Communication,,Interdependence in Organizations and Communication,https://www.youtube.com/watch?v=zqEFW09Vp2s,Module 2: Organizations as Structures of Power,2,12th,English/Hindi
1636,Communication,Organizational Communication,,Differentiation of Tasks and Functions in Communication,https://www.youtube.com/watch?v=98SGNM4glC8,Module 3: Critical Approaches to Organizational Communication,3,12th,English/Hindi
1637,Communication,Organizational Communication,,Control Processes in Communication,https://www.youtube.com/watch?v=1I3C8fDjEAo,Module 3: Critical Approaches to Organizational Communication,3,12th,English/Hindi
1638,Communication,Organizational Communication,,"Communication, Organizations, and Work",https://www.youtube.com/watch?v=slgwBn6Eh74,Module 3: Critical Approaches to Organizational Communication,3,12th,English/Hindi
1639,Communication,Organizational Communication,,Theory in the Critical Analysis of Organizational Communication,https://www.youtube.com/watch?v=Xrhi1Ww8poE,Module 4: The Fordist Organization and Communication,4,12th,English/Hindi
1640,Communication,Organizational Communication,,Unpacking the Critical Approach to Communication,https://www.youtube.com/watch?v=J0EAxsyCtIA,Module 4: The Fordist Organization and Communication,4,12th,English/Hindi
1641,Communication,Organizational Communication,,Critiquing Cultural Studies in Communication,https://www.youtube.com/watch?v=e6qLEkWCfiQ,Module 4: The Fordist Organization and Communication,4,12th,English/Hindi
1642,Communication,Organizational Communication,,Organizational Communication From a Critical Perspective,https://www.youtube.com/watch?v=PVmsSE6D4Bk,Module 4: The Fordist Organization and Communication,4,12th,English/Hindi
1643,Communication,Organizational Communication,,The Fordist Organization,https://www.youtube.com/watch?v=Kg4h4GYtVZM,Module 5: The Human Relations School and Communication,5,12th,English/Hindi
1644,Communication,Organizational Communication,,Fordism and Scientific Management,https://www.youtube.com/watch?v=vnXPGaav3WQ,Module 5: The Human Relations School and Communication,5,12th,English/Hindi
1645,Communication,Organizational Communication,,Fordism and the Human Relations School,https://www.youtube.com/watch?v=h1BeViFqWWs,Module 5: The Human Relations School and Communication,5,12th,English/Hindi
1646,Communication,Organizational Communication,,Communication Implications of the Hawthorne Studies,https://www.youtube.com/watch?v=jMzwaqLSveQ,Module 6: The Systems Perspective on Communication,6,12th,English/Hindi
1647,Communication,Organizational Communication,,A Critical Assessment of the Human Relations School,https://www.youtube.com/watch?v=GayF4i1wSGY,Module 6: The Systems Perspective on Communication,6,12th,English/Hindi
1648,Communication,Organizational Communication,,Fordism and Human Resources Management,https://www.youtube.com/watch?v=T_yTGFUlkbY,Module 6: The Systems Perspective on Communication,6,12th,English/Hindi
1649,Communication,Organizational Communication,,The Systems Perspective and Communication,https://www.youtube.com/watch?v=a9G4bV49BlY,Module 7: The Cultural Approach to Communication,7,12th,English/Hindi
1650,Communication,Organizational Communication,,The Principles of the Systems Perspective,https://www.youtube.com/watch?v=olyuA_6c5PY,Module 7: The Cultural Approach to Communication,7,12th,English/Hindi
1651,Communication,Organizational Communication,,The New Science of Systems Theory,https://www.youtube.com/watch?v=0vB-SXD3d7U,Module 7: The Cultural Approach to Communication,7,12th,English/Hindi
1652,Communication,Organizational Communication,,The Emergence of the Cultural Approach to Communication,https://www.youtube.com/watch?v=vtLwLqKwQyc,Module 8: The Post-Fordist Workplace and Communication,8,12th,English/Hindi
1653,Communication,Organizational Communication,,Two Perspectives on Organizational Culture,https://www.youtube.com/watch?v=8MxOV0FlA9g,Module 8: The Post-Fordist Workplace and Communication,8,12th,English/Hindi
1654,Communication,Organizational Communication,,Organizational Stories and Power,https://www.youtube.com/watch?v=wmqSiMKVyLE,Module 8: The Post-Fordist Workplace and Communication,8,12th,English/Hindi
1655,Communication,Organizational Communication,,The Fall of Fordism and the Rise of Post Fordism,https://www.youtube.com/watch?v=2x8Lg_7a3b8,"Module 9: Power, Ideology, and Resistance",9,12th,English/Hindi
