Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
4251,Accounting,Accounting Research,36hrs 19min,Knowledge@ASB - Professor Ray Ball describes groundbreaking research into share price movements,https://www.youtube.com/watch?v=gqe0b17yLoo,Module 1: Introduction to Accounting Research,1,12th,English/Hindi
4252,Accounting,Accounting Research,,Introduction to Accounting Theory,https://www.youtube.com/watch?v=CfjEVNOXTZg,Module 1: Knowledge@ASB - Professor Ray Ball describes groundbreaking research into share price movements,1,12th,English/Hindi
4253,Accounting,Accounting Research,,Accounting Theory - Final Exam Revision,https://www.youtube.com/watch?v=KvQKxLRKjBM,Module 1: Introduction to Accounting Theory,1,12th,English/Hindi
4254,Accounting,Accounting Research,,Advanced Accounting Theory - Final Revision 2013 Part 2 - Lecture,https://www.youtube.com/watch?v=vfkUi-dN7BU,Module 1: Accounting Theory - Final Exam Revision,1,12th,English/Hindi
4255,Accounting,Accounting Research,,IPSASB Conceptual Framework Seminar,https://www.youtube.com/watch?v=oznECNOHkk0,Module 2: Advanced Accounting Theory,2,12th,English/Hindi
4256,Accounting,Accounting Research,,Theoretical Framework,https://www.youtube.com/watch?v=VkiKK8sj_bs,Module 2: Advanced Accounting Theory - Final Revision 2013 Part 2 - Lecture,2,12th,English/Hindi
4257,Accounting,Accounting Research,,Conceptual Frameworks (part 1),https://www.youtube.com/watch?v=guUdGZWgKdw,Module 2: IPSASB Conceptual Framework Seminar,2,12th,English/Hindi
4258,Accounting,Accounting Research,,Accounting education research,https://www.youtube.com/watch?v=ktCgekIJQ2M,Module 3: Theoretical Foundations,3,12th,English/Hindi
4259,Accounting,Accounting Research,,Accounting Research,https://www.youtube.com/watch?v=bSxHph5ZdLc,Module 3: Theoretical Framework,3,12th,English/Hindi
4260,Accounting,Accounting Research,,Capitalism and Accounting,https://www.youtube.com/watch?v=OKrzyMksML0,Module 3: Conceptual Frameworks (part 1),3,12th,English/Hindi
4261,Accounting,Accounting Research,,In Praise of Doubt: Accounting as a Maieutic Machine,https://www.youtube.com/watch?v=Im61jPCAoZE,Module 3: Accounting education research,3,12th,English/Hindi
4262,Accounting,Accounting Research,,Capital Market Research Part 1/2,https://www.youtube.com/watch?v=EaZrur6SgUA,Module 4: Research Methods,4,12th,English/Hindi
4263,Accounting,Accounting Research,,Behavioural Accounting Research Part 1/2,https://www.youtube.com/watch?v=XdyhZ01Ev1k,Module 4: Accounting Research,4,12th,English/Hindi
4264,Accounting,Accounting Research,,Into to Research Methodology,https://www.youtube.com/watch?v=1LGuNn9Q0bI,Module 4: Capitalism and Accounting,4,12th,English/Hindi
4265,Accounting,Accounting Research,,Masters of Finance: Ken Arrow,https://www.youtube.com/watch?v=A2lUzcr0S6M,Module 4: In Praise of Doubt: Accounting as a Maieutic Machine,4,12th,English/Hindi
4266,Accounting,Accounting Research,,Accounting theory textbook,https://www.youtube.com/watch?v=ltgJFELhMIs,Module 5: Capital Market & Behavioural Research,5,12th,English/Hindi
4267,Accounting,Accounting Research,,LO 10.1 Explain the critical theorists’ arguments,https://www.youtube.com/watch?v=O9fPjLafkWA,Module 5: Capital Market Research Part 1/2,5,12th,English/Hindi
4268,Accounting,Accounting Research,,LO 7.2+3 3 Institutional theory,https://www.youtube.com/watch?v=DAdlXu1ofec,Module 5: Behavioural Accounting Research Part 1/2,5,12th,English/Hindi
4269,Accounting,Accounting Research,,LO 9.1 Explain how the efficient market hypothesis can explain and predict market behaviour,https://www.youtube.com/watch?v=uxvJ5UNoKNY,Module 5: Into to Research Methodology,5,12th,English/Hindi
4270,Accounting,Accounting Research,,LO 4.3.4: CoCoA,https://www.youtube.com/watch?v=F8fnQXgg0c4,Module 6: Applications & Extensions,6,12th,English/Hindi
4271,Accounting,Accounting Research,,The Beginner Practice Routine (Piano Lesson),https://www.youtube.com/watch?v=yrgO3R8mgGo,Module 6: Masters of Finance: Ken Arrow,6,12th,English/Hindi
