Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
7074,Information Technology,Project Management,5hrs 13min,Project Management,https://www.youtube.com/watch?v=gnkjcRDQkw0,Module 1: Project Management,1,12th,English/Hindi
7075,Information Technology,Project Management,,Lecture 01: Introduction to Project Management - I,https://www.youtube.com/watch?v=uEREF70j-yI,Module 1: Lecture 01: Introduction to Project Management - I,1,12th,English/Hindi
7076,Information Technology,Project Management,,Lecture 02 : Introduction to Project Management - II,https://www.youtube.com/watch?v=RK_LCJO4BJY,Module 1: Lecture 02 : Introduction to Project Management - II,1,12th,English/Hindi
7077,Information Technology,Project Management,,Lecture 03 : Agile Project Management,https://www.youtube.com/watch?v=zyGfLajeWmw,Module 1: Lecture 03 : Agile Project Management,1,12th,English/Hindi
7078,Information Technology,Project Management,,Lecture 04 : Project Selection Models,https://www.youtube.com/watch?v=ewhTgzIQG84,Module 2: Project Selection and the Project Manager,2,12th,English/Hindi
7079,Information Technology,Project Management,,Lecture 05 : Examples of Project Selection Models,https://www.youtube.com/watch?v=jB6ugjuQ5pI,Module 2: Lecture 04 : Project Selection Models,2,12th,English/Hindi
7080,Information Technology,Project Management,,Lecture 06 : Project Manager,https://www.youtube.com/watch?v=xkNzWk5C13E,Module 2: Lecture 05 : Examples of Project Selection Models,2,12th,English/Hindi
7081,Information Technology,Project Management,,Lecture 07 : Attributes of Effective Project Manager,https://www.youtube.com/watch?v=NNgmd_3653E,Module 2: Lecture 06 : Project Manager,2,12th,English/Hindi
7082,Information Technology,Project Management,,Lecture 08 :  Managing for Stakeholders,https://www.youtube.com/watch?v=onh8xKhGepc,Module 3: Managing Stakeholders and Project Teams,3,12th,English/Hindi
7083,Information Technology,Project Management,,Lecture 09 : Resolving Conflicts,https://www.youtube.com/watch?v=3MuVM4ZBtws,Module 3: Lecture 07 : Attributes of Effective Project Manager,3,12th,English/Hindi
7084,Information Technology,Project Management,,Lecture 10 : Negotiation,https://www.youtube.com/watch?v=-G4dLGYKFGc,Module 3: Lecture 08 :  Managing for Stakeholders,3,12th,English/Hindi
7085,Information Technology,Project Management,,Lecture 11 : Project in the Organization structure,https://www.youtube.com/watch?v=DeOsIgShzmI,Module 3: Lecture 09 : Resolving Conflicts,3,12th,English/Hindi
7086,Information Technology,Project Management,,Lecture 12 : Human factors and the Project Team,https://www.youtube.com/watch?v=krixPaDSz98,Module 4: Planning and Scheduling,4,12th,English/Hindi
