Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
8307,Physics,Relativity by eigenchris,25hrs 15min,Relativity 101a: Introduction to Galilean Relativity,https://www.youtube.com/watch?v=bEtBncTEc6k,Module 1: Introduction to Relativity,1,12th,English/Hindi
8308,Physics,Relativity by eigenchris,,Relativity 101b: Introduction to Special Relativity,https://www.youtube.com/watch?v=i_6TOkSMN_o,Module 1: Introduction to Relativity,1,12th,English/Hindi
8309,Physics,Relativity by eigenchris,,Relativity 102a: Keys to Mathematics of Relativity - Invariance,https://www.youtube.com/watch?v=_Il-aQ8RY6Y,Module 1: Introduction to Relativity,1,12th,English/Hindi
8310,Physics,Relativity by eigenchris,,Relativity 102b: Keys to Relativity - Covariance and Contravariance,https://www.youtube.com/watch?v=kkJ6J1izNBM,Module 1: Introduction to Relativity,1,12th,English/Hindi
8311,Physics,Relativity by eigenchris,,Relativity 103a: Galilean Relativity - Spacetime Diagrams,https://www.youtube.com/watch?v=powCBsDOa8U,Module 2: Keys to Mathematics of Relativity,2,12th,English/Hindi
8312,Physics,Relativity by eigenchris,,Relativity 103b: Galilean Relativity - Spacetime Separation (Interval) Vector and Invariance,https://www.youtube.com/watch?v=ZCDf2u9rr3Q,Module 2: Keys to Mathematics of Relativity,2,12th,English/Hindi
8313,Physics,Relativity by eigenchris,,Relativity 103c: Galilean Relativity - Galilean Transform and Covariance/Contravariance,https://www.youtube.com/watch?v=69hgjHxlp5E,Module 2: Keys to Mathematics of Relativity,2,12th,English/Hindi
8314,Physics,Relativity by eigenchris,,Relativity 103d: Galilean Relativity - Euclidean Metric Tensor,https://www.youtube.com/watch?v=ndjiLM5L-1s,Module 3: Galilean Relativity,3,12th,English/Hindi
8315,Physics,Relativity by eigenchris,,Relativity 103e: Galilean Relativity - The problems with Galilean Relativity,https://www.youtube.com/watch?v=JEDSTWtiBks,Module 3: Galilean Relativity,3,12th,English/Hindi
8316,Physics,Relativity by eigenchris,,Relativity 104a: Special Relativity - Lorentz Transformation Geometry (no equations),https://www.youtube.com/watch?v=5bSy18w8Dh0,Module 3: Galilean Relativity,3,12th,English/Hindi
8317,Physics,Relativity by eigenchris,,Relativity 104b: Special Relativity - Lorentz Transform Equations Derivation,https://www.youtube.com/watch?v=240YGZmV1b0,Module 3: Galilean Relativity,3,12th,English/Hindi
8318,Physics,Relativity by eigenchris,,Relativity 104c: Special Relativity - Time Dilation and Length Contraction Geometry,https://www.youtube.com/watch?v=WOLUSQK1Jtk,Module 3: Galilean Relativity,3,12th,English/Hindi
8319,Physics,Relativity by eigenchris,,Relativity 104d: Special Relativity - Velocity Addition and Relativity of Simultaneity,https://www.youtube.com/watch?v=z66mUouLRgg,Module 4: Special Relativity - Lorentz Transformation,4,12th,English/Hindi
8320,Physics,Relativity by eigenchris,,Relativity 104e: Special Relativity - Spacetime Interval and Minkowski Metric,https://www.youtube.com/watch?v=km7WTO_6K5s,Module 4: Special Relativity - Lorentz Transformation,4,12th,English/Hindi
