Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
8974,Environmental Science,Environmental Chemistry,7hrs 19min,Environmental Chemistry_Introduction,https://www.youtube.com/watch?v=Ym3HyZGsOg4,Module 1: Introduction to Environmental Chemistry
8975,Environmental Science,Environmental Chemistry,,mod01lec01,https://www.youtube.com/watch?v=bnLE4YxHsyA,Module 1: Introduction to Environmental Chemistry
8976,Environmental Science,Environmental Chemistry,,mod01lec02,https://www.youtube.com/watch?v=cAooAgQVvec,Module 1: Introduction to Environmental Chemistry
8977,Environmental Science,Environmental Chemistry,,mod01lec03,https://www.youtube.com/watch?v=Oue3nA6GrCM,Module 1: Introduction to Environmental Chemistry
8978,Environmental Science,Environmental Chemistry,,mod01lec04,https://www.youtube.com/watch?v=iXg9NBi3b5Y,Module 2: Atmospheric Chemistry
8979,Environmental Science,Environmental Chemistry,,mod01lec05,https://www.youtube.com/watch?v=EeiV0et_n3M,Module 2: Atmospheric Chemistry
8980,Environmental Science,Environmental Chemistry,,mod02lec06,https://www.youtube.com/watch?v=ydHLTHUE-rA,Module 2: Atmospheric Chemistry
8981,Environmental Science,Environmental Chemistry,,mod02lec07,https://www.youtube.com/watch?v=14qdwRHspiI,Module 2: Atmospheric Chemistry
8982,Environmental Science,Environmental Chemistry,,mod02lec08,https://www.youtube.com/watch?v=eD0_f30zXnk,Module 3: Aquatic Chemistry
8983,Environmental Science,Environmental Chemistry,,mod02lec09,https://www.youtube.com/watch?v=8D0mcCsXTAk,Module 3: Aquatic Chemistry
8984,Environmental Science,Environmental Chemistry,,mod02lec10,https://www.youtube.com/watch?v=fOowWiFd6Gc,Module 3: Aquatic Chemistry
8985,Environmental Science,Environmental Chemistry,,mod03lec11,https://www.youtube.com/watch?v=R2n4ClLeQIw,Module 3: Aquatic Chemistry
8986,Environmental Science,Environmental Chemistry,,mod03lec12,https://www.youtube.com/watch?v=czjqRQ-1qG4,Module 4: Soil Chemistry
8987,Environmental Science,Environmental Chemistry,,mod03lec13,https://www.youtube.com/watch?v=50MOnegsquw,Module 4: Soil Chemistry
8988,Environmental Science,Environmental Chemistry,,mod03lec14,https://www.youtube.com/watch?v=ozEWJAk4JCc,Module 4: Soil Chemistry
8989,Environmental Science,Environmental Chemistry,,mod03lec15,https://www.youtube.com/watch?v=r5bdOr8wxJQ,Module 4: Soil Chemistry
8990,Environmental Science,Environmental Chemistry,,mod04lec16,https://www.youtube.com/watch?v=SBUP4ySMh5w,Module 5: Environmental Toxicology
8991,Environmental Science,Environmental Chemistry,,mod04lec17,https://www.youtube.com/watch?v=T6HAz4fGXcc,Module 5: Environmental Toxicology
8992,Environmental Science,Environmental Chemistry,,mod04lec18,https://www.youtube.com/watch?v=oYA4sX-vVjo,Module 5: Environmental Toxicology
8993,Environmental Science,Environmental Chemistry,,mod04lec19,https://www.youtube.com/watch?v=0ZRERn_Xbbs,Module 5: Environmental Toxicology
8994,Environmental Science,Environmental Chemistry,,mod04lec20,https://www.youtube.com/watch?v=ApmLW60erxA,Module 6: Waste Management and Remediation
8995,Environmental Science,Environmental Chemistry,,mod05lec21,https://www.youtube.com/watch?v=uBjZTVzbgyI,Module 6: Waste Management and Remediation
8996,Environmental Science,Environmental Chemistry,,mod05lec22,https://www.youtube.com/watch?v=IPzCd33XtmQ,Module 6: Waste Management and Remediation
8997,Environmental Science,Environmental Chemistry,,mod05lec23,https://www.youtube.com/watch?v=yLLooMalRpQ,Module 6: Waste Management and Remediation
8998,Environmental Science,Environmental Chemistry,,mod05lec24,https://www.youtube.com/watch?v=Dxm3Aro56zQ,Module 7: Environmental Analysis
8999,Environmental Science,Environmental Chemistry,,mod05lec25,https://www.youtube.com/watch?v=iZj8olJO3O4,Module 7: Environmental Analysis
9000,Environmental Science,Environmental Chemistry,,mod06lec26,https://www.youtube.com/watch?v=KMzBFEqpIJY,Module 7: Environmental Analysis
9001,Environmental Science,Environmental Chemistry,,mod06lec27,https://www.youtube.com/watch?v=qplpBkxp_0c,Module 7: Environmental Analysis
9002,Environmental Science,Environmental Chemistry,,mod06lec28,https://www.youtube.com/watch?v=7sHfi_1pM04,Module 8: Environmental Regulations and Policy
9003,Environmental Science,Environmental Chemistry,,mod06lec29,https://www.youtube.com/watch?v=RpJDb_GCb3o,Module 8: Environmental Regulations and Policy
9004,Environmental Science,Environmental Chemistry,,mod06lec30,https://www.youtube.com/watch?v=zgCWwNC8uLw,Module 8: Environmental Regulations and Policy
9005,Environmental Science,Environmental Chemistry,,mod07lec31,https://www.youtube.com/watch?v=-ED80ZfC2M8,Module 8: Environmental Regulations and Policy
9006,Environmental Science,Environmental Chemistry,,mod07lec32,https://www.youtube.com/watch?v=jGxdlS0M7YA,Module 9: Global Environmental Issues
9007,Environmental Science,Environmental Chemistry,,mod07lec33,https://www.youtube.com/watch?v=IquDOcJLRKY,Module 9: Global Environmental Issues
9008,Environmental Science,Environmental Chemistry,,mod07lec34,https://www.youtube.com/watch?v=tFBOgqCo9FU,Module 9: Global Environmental Issues
9009,Environmental Science,Environmental Chemistry,,mod07lec35,https://www.youtube.com/watch?v=6dx-RDvZjfU,Module 9: Global Environmental Issues
9010,Environmental Science,Environmental Chemistry,,mod08lec36,https://www.youtube.com/watch?v=8cksX2pLahY,Module 10: Sustainable Development
9011,Environmental Science,Environmental Chemistry,,mod08lec37,https://www.youtube.com/watch?v=8y2EmUw23js,Module 10: Sustainable Development
9012,Environmental Science,Environmental Chemistry,,mod08lec38,https://www.youtube.com/watch?v=mFOrsrBSUWE,Module 10: Sustainable Development
