Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
11378,Statistics,BroadE: Statistical Genetics,39hrs 17min,BroadE: Statistical Genetics - Rare variants,https://www.youtube.com/watch?v=R-fW9Vd0NQ8,Module 1: Introduction & Association Testing,1,12th,English/Hindi
11379,Statistics,BroadE: Statistical Genetics,,BroadE: Statistical Genetics - Meta-analysis,https://www.youtube.com/watch?v=IPPpHd70bk4,Module 1: Introduction & Association Testing,1,12th,English/Hindi
11380,Statistics,BroadE: Statistical Genetics,,BroadE: Statistical Genetics - Association testing,https://www.youtube.com/watch?v=sh4eV_HcoJA,Module 2: Population Stratification & Biometrical Model,2,12th,English/Hindi
11381,Statistics,BroadE: Statistical Genetics,,BroadE: Statistical Genetics - Population stratification,https://www.youtube.com/watch?v=U2ZGWkoTE9A,Module 2: Population Stratification & Biometrical Model,2,12th,English/Hindi
11382,Statistics,BroadE: Statistical Genetics,,BroadE: Statistical Genetics - Plink and QC and Practical,https://www.youtube.com/watch?v=ppBJqCMSBYk,"Module 3: Rare Variants, Meta-analysis & Plink",3,12th,English/Hindi
11383,Statistics,BroadE: Statistical Genetics,,BroadE: Statistical Genetics - Introduction to the biometrical model and GWAS technology,https://www.youtube.com/watch?v=gy0POKHphuM,"Module 3: Rare Variants, Meta-analysis & Plink",3,12th,English/Hindi
