Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
4969,Civil Engineering,Environmental Engineering By Sandeep Jyani,211hrs 15min,6:00 PM - ENVIRONMENTAL ENGINEERING - Water Demand | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=wdaP9Gszo_c,Module 1: Introduction to Environmental Engineering,12th,English/Hindi
4970,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING - POPULATION FORECASTING | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=ytgoVjtf_MM,Module 1: Introduction to Environmental Engineering,12th,English/Hindi
4971,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING - QUALITY OF WATER | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=EFJttyUCCVg,Module 1: Introduction to Environmental Engineering,12th,English/Hindi
4972,Civil Engineering,Environmental Engineering By Sandeep Jyani,,6:00 PM - ENVIRONMENTAL ENGINEERING - QUALITY OF WATER | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=Lq9ahhzfa3Q,Module 2: Water Quality and Treatment,12th,English/Hindi
4973,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING - Treatment of Water | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=JboQ7MPi2tE,Module 2: Water Quality and Treatment,12th,English/Hindi
4974,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING - Treatment of Water | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=w1rSDV0Czjw,Module 2: Water Quality and Treatment,12th,English/Hindi
4975,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING - Treatment of Water | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=KT8fEbsApug,Module 2: Water Quality and Treatment,12th,English/Hindi
4976,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING - Water Distribution | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=yR0dKflHP08,Module 3: Wastewater Management,12th,English/Hindi
4977,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING 2 - Introduction | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=aqknqZMzWp4,Module 3: Wastewater Management,12th,English/Hindi
4978,Civil Engineering,Environmental Engineering By Sandeep Jyani,,6:30 PM - ENVIRONMENTAL ENGINEERING 2 - Design of Sewer | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=JlwB8fdmwg8,Module 3: Wastewater Management,12th,English/Hindi
4979,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING 2 - Design of Sewer | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=9_3fkOXTvd8,Module 3: Wastewater Management,12th,English/Hindi
4980,Civil Engineering,Environmental Engineering By Sandeep Jyani,,6:15 PM - ENVIRONMENTAL ENGINEERING 2 - Sewage Treatment | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=HfnEwyOqlTQ,Module 4: Solid Waste & Air Pollution Management,12th,English/Hindi
4981,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGINEERING 2 - Sewage Treatment | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=vJdu9uyJE8k,Module 4: Solid Waste & Air Pollution Management,12th,English/Hindi
4982,Civil Engineering,Environmental Engineering By Sandeep Jyani,,6:00 PM - ENVIRONMENTAL ENGG. 2 - DISPOSAL OF SEWAGE EFFLUENTS | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=CzZfDFh08tI,Module 4: Solid Waste & Air Pollution Management,12th,English/Hindi
4983,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGG. 2 - Solid Waste Management | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=CHfoR8q3cBo,Module 5: Exam Preparation,12th,English/Hindi
4984,Civil Engineering,Environmental Engineering By Sandeep Jyani,,9:00 AM - ENVIRONMENTAL ENGG. 2 - Air Pollution | Civil Engg. by Sandeep Jyani Sir,https://www.youtube.com/watch?v=P4NsZLNGJ7w,Module 5: Exam Preparation,12th,English/Hindi
4985,Civil Engineering,Environmental Engineering By Sandeep Jyani,,Quick Revision | Environmental Engineering,https://www.youtube.com/watch?v=Nqs680IRfA0,Module 5: Exam Preparation,12th,English/Hindi
4986,Civil Engineering,Environmental Engineering By Sandeep Jyani,,"RRB JE Exam Pattern, Syllabus, Selection Procedure I Railway JE I Onlne Course",https://www.youtube.com/watch?v=QEE_2yG0DlM,Module 5: Exam Preparation,12th,English/Hindi
