Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
5483,Civil Engineering,Project Planning & Control,63hrs 2min,"What is Project Management, Is Project Management an Art / Science?",https://www.youtube.com/watch?v=W2EdffbwgcM,Module 1: Introduction to Project Management,12th,English/Hindi
5484,Civil Engineering,Project Planning & Control,,"Objectives of a Project, Scientific Way of Managing of Objectives",https://www.youtube.com/watch?v=nsE9uCk1RpY,Module 2: Project Planning Fundamentals,12th,English/Hindi
5485,Civil Engineering,Project Planning & Control,,"Course Scope & Plan, Questions and Discussions",https://www.youtube.com/watch?v=bai4Ll0VGAk,Module 3: Project Scheduling Techniques,12th,English/Hindi
5486,Civil Engineering,Project Planning & Control,,Construction Industry and National Growth,https://www.youtube.com/watch?v=nndLyZrGfWc,Module 4: Resource Management in Projects,12th,English/Hindi
5487,Civil Engineering,Project Planning & Control,,"Project Stakeholders, Project Phases, Project Organization",https://www.youtube.com/watch?v=Hr-arfbX37w,Module 5: Project Monitoring and Control,12th,English/Hindi
5488,Civil Engineering,Project Planning & Control,,Project Scheduling Levels & Scheduling Engineer Responsibilities,https://www.youtube.com/watch?v=TDlgdlX53MU,Module 6: Project Uncertainty and Risk Management,12th,English/Hindi
5489,Civil Engineering,Project Planning & Control,,Time Management   Overview,https://www.youtube.com/watch?v=5MDr9iOMxcM,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5490,Civil Engineering,Project Planning & Control,,Basics of Work Breakdown Structure WBS,https://www.youtube.com/watch?v=CWgT38w7aSU,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5491,Civil Engineering,Project Planning & Control,,Tools for Time Management,https://www.youtube.com/watch?v=rhoPX7q2lP4,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5492,Civil Engineering,Project Planning & Control,,"Gantt  Bar Chart   History, Representation, Progress Monitoring, Uses, Steps to draw",https://www.youtube.com/watch?v=Qh3bw86jJUQ,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5493,Civil Engineering,Project Planning & Control,,Develop a Bar Chart (Exercise),https://www.youtube.com/watch?v=pzVGxW-XLlI,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5494,Civil Engineering,Project Planning & Control,,"Bar Charts for Resource Usage, Pros and Cons",https://www.youtube.com/watch?v=8Gb6_x0QuX8,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5495,Civil Engineering,Project Planning & Control,,"Duration Estimation   Types, Inputs, Methods, Parametric Estimation",https://www.youtube.com/watch?v=yHz2-xEbvCY,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5496,Civil Engineering,Project Planning & Control,,"Factors influencing Productivity, Example for Ideal Productivity, Factored Productive",https://www.youtube.com/watch?v=haUFk_bNsTo,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
5497,Civil Engineering,Project Planning & Control,,"Piling Activity Example, Applicability of different methods to Estimate Activity Duration",https://www.youtube.com/watch?v=Kqg363tbdgs,Module 7: Advanced Topics and Industry Practices,12th,English/Hindi
