Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
5422,Civil Engineering,Foundation Engineering,14hrs 6min,Foundation Engineering by Prof. Kousik Deb,https://www.youtube.com/watch?v=lsYFtwwlHIw,Module 1: Introduction,12th,English/Hindi
5423,Civil Engineering,Foundation Engineering,,Lecture 1 : Introduction,https://www.youtube.com/watch?v=Kt0YtumlyDk,Module 1: Introduction,12th,English/Hindi
5424,Civil Engineering,Foundation Engineering,,Lecture 2 : Introduction (Contd.),https://www.youtube.com/watch?v=vUjc2C8GSwg,Module 1: Shear Strength,12th,English/Hindi
5425,Civil Engineering,Foundation Engineering,,Lecture 3 : Shear Strength,https://www.youtube.com/watch?v=Aa4oGovhVA8,Module 1: Soil Exploration,12th,English/Hindi
5426,Civil Engineering,Foundation Engineering,,Lecture 4 : Soil Exploration - Boring,https://www.youtube.com/watch?v=J-Bdzgg7pqA,Module 2: Soil Exploration,12th,English/Hindi
5427,Civil Engineering,Foundation Engineering,,Lecture 5 : Standard Penetration Test,https://www.youtube.com/watch?v=A_7r-QF1nCs,Module 2: Soil Exploration,12th,English/Hindi
5428,Civil Engineering,Foundation Engineering,,Lecture 6 : Standard Penetration Test and Cone Penetration Test,https://www.youtube.com/watch?v=IV7Sb9ZwpPk,Module 2: Soil Exploration,12th,English/Hindi
5429,Civil Engineering,Foundation Engineering,,Lecture 7 : Cone Penetration Test and Other In-Situ Tests,https://www.youtube.com/watch?v=f1K-918AxrY,Module 3: Shallow Foundations - Bearing Capacity,12th,English/Hindi
5430,Civil Engineering,Foundation Engineering,,Lecture 8 : Types of Samples,https://www.youtube.com/watch?v=hGuZ4L6ofp8,Module 3: Shallow Foundations - Bearing Capacity,12th,English/Hindi
5431,Civil Engineering,Foundation Engineering,,Lecture 9 : Geophysical Exploration,https://www.youtube.com/watch?v=7jSYz42APmA,Module 3: Shallow Foundations - Bearing Capacity,12th,English/Hindi
5432,Civil Engineering,Foundation Engineering,,Lecture 10 : Geophysical Exploration (Contd.),https://www.youtube.com/watch?v=rsbE0a-gWmg,Module 3: Shallow Foundations - Bearing Capacity,12th,English/Hindi
5433,Civil Engineering,Foundation Engineering,,Lecture 11 : Shallow Foundation - Bearing Capacity I,https://www.youtube.com/watch?v=rTJp4KRIgWM,Module 4: Shallow Foundations - Bearing Capacity,12th,English/Hindi
5434,Civil Engineering,Foundation Engineering,,Lecture 12 : Shallow Foundation - Bearing Capacity II,https://www.youtube.com/watch?v=i_107DxLHvE,Module 4: Shallow Foundations - Settlement,12th,English/Hindi
5435,Civil Engineering,Foundation Engineering,,Lecture 13 : Shallow Foundation - Bearing Capacity III,https://www.youtube.com/watch?v=6oxc1uldg40,Module 4: Shallow Foundations - Settlement,12th,English/Hindi
5436,Civil Engineering,Foundation Engineering,,Lecture 14 : Shallow Foundation - Bearing Capacity IV,https://www.youtube.com/watch?v=s2TOC2Bb4eA,Module 4: Shallow Foundations - Settlement,12th,English/Hindi
5437,Civil Engineering,Foundation Engineering,,Lecture 15 : Shallow Foundation - Bearing Capacity V,https://www.youtube.com/watch?v=9_5JnmtJMys,Module 5: Shallow Foundations - Settlement,12th,English/Hindi
5438,Civil Engineering,Foundation Engineering,,Lecture 16: Shallow Foundation - Settlement I,https://www.youtube.com/watch?v=ApjLBC-mcCA,Module 5: Shallow Foundations - Settlement,12th,English/Hindi
5439,Civil Engineering,Foundation Engineering,,Lecture 17 : Shallow Foundation - Settlement II,https://www.youtube.com/watch?v=6uKKBOelHgA,Module 5: Shallow Foundations - Design,12th,English/Hindi
5440,Civil Engineering,Foundation Engineering,,Lecture 18 : Shallow Foundation - Settlement III,https://www.youtube.com/watch?v=EWeF9oN9Oh0,Module 5: Shallow Foundations - Design,12th,English/Hindi
5441,Civil Engineering,Foundation Engineering,,Lecture 19 : Shallow Foundation - Settlement IV,https://www.youtube.com/watch?v=IPKJqFu8dwU,Module 6: Shallow Foundations - Design,12th,English/Hindi
5442,Civil Engineering,Foundation Engineering,,Lecture 20 : Shallow Foundation - Settlement V,https://www.youtube.com/watch?v=KJpH1y856-4,Module 6: Shallow Foundations - Design,12th,English/Hindi
5443,Civil Engineering,Foundation Engineering,,Lecture 21 : Shallow Foundation - Design I,https://www.youtube.com/watch?v=2AbH0FJBWNg,Module 6: Shallow Foundations - Design,12th,English/Hindi
5444,Civil Engineering,Foundation Engineering,,Lecture 22 : Shallow Foundation - Design II,https://www.youtube.com/watch?v=YhJRiRzH9qU,Module 6: Shallow Foundations - Design,12th,English/Hindi
5445,Civil Engineering,Foundation Engineering,,Lecture 23 : Shallow Foundation - Design III,https://www.youtube.com/watch?v=b9pek7FLhjg,Module 7: Pile Foundations,12th,English/Hindi
5446,Civil Engineering,Foundation Engineering,,Lecture 24 : Shallow Foundation - Design IV,https://www.youtube.com/watch?v=KJHY7LLj8Vk,Module 7: Pile Foundations,12th,English/Hindi
5447,Civil Engineering,Foundation Engineering,,Lecture 25 : Shallow Foundation - Design V,https://www.youtube.com/watch?v=4j1r6i1s8fw,Module 7: Pile Foundations,12th,English/Hindi
5448,Civil Engineering,Foundation Engineering,,Lecture 26 : Shallow Foundation - Design VI,https://www.youtube.com/watch?v=OSKtoNHfqYE,Module 7: Pile Foundations,12th,English/Hindi
5449,Civil Engineering,Foundation Engineering,,Lecture 27 : Pile Foundation - I,https://www.youtube.com/watch?v=ymMSz3qTfJU,Module 8: Pile Foundations,12th,English/Hindi
