Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
5042,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,56hrs 3min,Lecture 01 | Chapter 01 | Hydrologic cycle | Engineering Hydrology,https://www.youtube.com/watch?v=y7Qv3lGr4B4,Module 1: Introduction to Hydrology,12th,English/Hindi
5043,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 02 | Chapter 01 | Forms of Precipitation | Engineering Hydrology,https://www.youtube.com/watch?v=vHWAECYPxQU,Module 1: Introduction to Hydrology,12th,English/Hindi
5044,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 03 | Chapter 01 | Type of Precipitation | Engineering Hydrology,https://www.youtube.com/watch?v=5rBlOpEutCQ,Module 1: Introduction to Hydrology,12th,English/Hindi
5045,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 04 | Chapter 01 | Measurement of Precipitation | | Engineering Hydrology,https://www.youtube.com/watch?v=xlU908V_Cqs,Module 1: Introduction to Hydrology,12th,English/Hindi
5046,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 05 | Chapter 01 | Rain Gauge Network | Engineering Hydrology,https://www.youtube.com/watch?v=OWe3ktz6-Ds,Module 1: Introduction to Hydrology,12th,English/Hindi
5047,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 06 | Chapter 01 | Optimal number of Rain Gauge and its Questions | Engineering Hydrology,https://www.youtube.com/watch?v=ySF-TNcuVVU,Module 1: Introduction to Hydrology,12th,English/Hindi
5048,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 07 | Chapter 01 | Estimation of Missing Data | Engineering Hydrology,https://www.youtube.com/watch?v=opBMyWQWpdE,Module 1: Introduction to Hydrology,12th,English/Hindi
5049,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 08 | Chapter 01 | Presentation of Rainfall Data | Engineering Hydrology,https://www.youtube.com/watch?v=MRtOr7AF6E0,Module 1: Introduction to Hydrology,12th,English/Hindi
5050,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 09 | Chapter 01 | Mean Precipitation and its Questions | Engineering Hydrology,https://www.youtube.com/watch?v=0cblFtV9xi4,Module 1: Introduction to Hydrology,12th,English/Hindi
5051,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 10 | Chapter 01 | More Questions on Thiessen Polygon Method | Engineering Hydrology,https://www.youtube.com/watch?v=o5gjzuvymGA,Module 1: Introduction to Hydrology,12th,English/Hindi
5052,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 11 | Chapter 01 |  Depth Area Duration Analysis and its Questions | Engineering Hydrology,https://www.youtube.com/watch?v=9ps8CChBCjc,Module 1: Introduction to Hydrology,12th,English/Hindi
5053,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 12 | Chapter 02 | Introduction of Evaporation | Engineering Hydrology,https://www.youtube.com/watch?v=2R0GsqwIgFE,Module 2: Evaporation,12th,English/Hindi
5054,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 13 | Chapter 02 | Measurement by Evaporimeter & Questions | Engineering Hydrology,https://www.youtube.com/watch?v=Y1wiHJNn-OQ,Module 2: Evaporation,12th,English/Hindi
5055,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 14 | Chapter 02 | Measurement By Empirical Method and its Questions | Engineering Hydrology,https://www.youtube.com/watch?v=2qNGi8Bd22I,Module 2: Evaporation,12th,English/Hindi
5056,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 15 | Chapter 02 | Measurement by Analytical Method | Engineering Hydrology,https://www.youtube.com/watch?v=18XXdNRpUnc,Module 2: Evaporation,12th,English/Hindi
5057,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 16 | Chapter 02 | Methods to reduce evaporation.. | Engineering Hydrology,https://www.youtube.com/watch?v=7-8BYtwcEWU,Module 2: Evaporation,12th,English/Hindi
5058,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 17 | Chapter 02  Measurement by Penman Equation | Engineering Hydrology,https://www.youtube.com/watch?v=kZMUE7yhK5M,Module 2: Evaporation,12th,English/Hindi
5059,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 18 | Chapter 02 | Measurement by Blaney Criddle method | Engineering Hydrology,https://www.youtube.com/watch?v=0Ggp-OiWMpo,Module 2: Evaporation,12th,English/Hindi
5060,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 19 | Chapter 02 | Index of wetness and drought | Engineering Hydrology,https://www.youtube.com/watch?v=jpYN0eoDpgQ,Module 3: Precipitation and Infiltration,12th,English/Hindi
5061,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 20 | Chapter 03 | Probable Maximum Precipitation and Infiltration | Engineering Hydrology,https://www.youtube.com/watch?v=6Sq45kgMY_Y,Module 3: Precipitation and Infiltration,12th,English/Hindi
5062,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 21 | Chapter 03 | Horton's Curve and Infiltration Indices | Engineering Hydrology,https://www.youtube.com/watch?v=ftHMIiBzczI,Module 3: Precipitation and Infiltration,12th,English/Hindi
5063,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 22 | Chapter 03 | Question on Infiltration Indices | Engineering Hydrology,https://www.youtube.com/watch?v=0_-4SIM_m50,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5064,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 23 | Chapter 04 | Flood Hydrograph | Engineering Hydrology,https://www.youtube.com/watch?v=ExcM7DwllJ0,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5065,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 24 | Chapter 04 | Direct Runoff Hydrograph | Engineering Hydrology,https://www.youtube.com/watch?v=5knLyHGbLNM,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5066,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 25 | Chapter 04 | Unit Hydrograph and its Question | Engineering Hydrology,https://www.youtube.com/watch?v=iObNAERBkE8,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5067,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 26 | Chapter 04 |  Method of superposition and its Questions Part 1 | Engineering Hydrology,https://www.youtube.com/watch?v=Tk5dWi_HaxI,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5068,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 27 | Chapter 04 | Method of Superposition and Its Questions (Part 2) | Engineering Hydrology,https://www.youtube.com/watch?v=eUooWzsLJvA,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5069,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 28 | Chapter 04 | S-Curve Method And Its Questions (Part 1) | Engineering Hydrology,https://www.youtube.com/watch?v=hgbfJ4uFm2E,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5070,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 29 | Chapter 04 | S-Curve Method And Its Questions Part 2 | Engineering Hydrology,https://www.youtube.com/watch?v=9t9W1SHB_pg,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5071,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 30 | Chapter 04 | Use And Limitation of Unit Hydrograph & Distribution Graph | EH,https://www.youtube.com/watch?v=c9F7RAQ26SY,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5072,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 31 | Chapter 04 |  Synthetic Hydrograph By Snyder Method (Part 1) | Engineering Hydrology,https://www.youtube.com/watch?v=FldlDuNa4w0,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5073,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 32 | Chapter 04 | Synthetic Hydrograph By Snyder Method (Part 2) | Engineering Hydrology,https://www.youtube.com/watch?v=YNU1Q8MlZns,Module 4: Hydrographs and Flood Estimation,12th,English/Hindi
5074,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 33 | Chapter 04 | Instantaneous Unit Hydrograph And Its Questions | Engineering Hydrology,https://www.youtube.com/watch?v=b2EXUmVL0HM,Module 5: Flood Estimation Methods,12th,English/Hindi
5075,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 34 | Chapter 05 | Estimation of Floods By Rational Method and Its Questions (Part 1) | EH,https://www.youtube.com/watch?v=xUnnKfGoGsg,Module 5: Flood Estimation Methods,12th,English/Hindi
5076,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 35 | Chapter 05 | Estimation of Floods by rational method and its questions (Part 2) | EH,https://www.youtube.com/watch?v=zlqpisfRjy0,Module 5: Flood Estimation Methods,12th,English/Hindi
5077,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 36 | Chapter 05 | Estimation of Flood By Empirical Formula | Engineering Hydrology,https://www.youtube.com/watch?v=oODHTq9L3cM,Module 5: Flood Estimation Methods,12th,English/Hindi
5078,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 37 | Chapter 05 | Estimation of Flood By Flood Frequency Studies (Part 1) | EH,https://www.youtube.com/watch?v=9HFj8ZrAVeA,Module 5: Flood Estimation Methods,12th,English/Hindi
5079,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 38 | Chapter 04 | Estimation of Flood By Flood Frequency Studies (Part 2) | EH,https://www.youtube.com/watch?v=nDwAKdYq8Ts,Module 5: Flood Estimation Methods,12th,English/Hindi
5080,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 39 | Chapter 05 | Prediction of Extreme Flood By Gumbel's Method (Part 1) | EH,https://www.youtube.com/watch?v=WNpVy7Tcy-E,Module 5: Flood Estimation Methods,12th,English/Hindi
5081,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 40 | Chapter 05 | Prediction of Extreme Flood By Gumbel's Method (Part 2) | EH,https://www.youtube.com/watch?v=N8csix3UuzU,Module 5: Flood Estimation Methods,12th,English/Hindi
5082,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 41 | Chapter 05 |  Prediction of Extreme Flood by Gumbel's Method (Part 3) | EH,https://www.youtube.com/watch?v=aS-BGGSQF_g,Module 5: Flood Estimation Methods,12th,English/Hindi
5083,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 42 | Chapter 05 | Confidence Limit | Engineering Hydrology,https://www.youtube.com/watch?v=dYr2aU-679k,Module 5: Flood Estimation Methods,12th,English/Hindi
5084,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 43 | Chapter 05 | Prediction of Flood by Log Pearson type  III  Distribution (Part 1),https://www.youtube.com/watch?v=8QtEMdpFNEw,Module 6: Flood Routing,12th,English/Hindi
5085,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 44 | Chapter 05 | Prediction of Flood By Log Pearson Type III Distribution (Part 2) | EH,https://www.youtube.com/watch?v=jPhMeHt2gVw,Module 6: Flood Routing,12th,English/Hindi
5086,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 45 | Chapter 06 | Flood Routing Introduction | Engineering Hydrology,https://www.youtube.com/watch?v=-6FF0p_JPg8,Module 6: Flood Routing,12th,English/Hindi
5087,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 46 | Chapter 06 | Reservoir routing by Modified Pul's method(Part 1) | Engineering Hydrology,https://www.youtube.com/watch?v=Qdc7edGUxKA,Module 6: Flood Routing,12th,English/Hindi
5088,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 47 |  Chapter 06 | Reservoir routing by Modified Pul's method(Part 2)| Engineering Hydrology,https://www.youtube.com/watch?v=KrtodEquSNc,Module 6: Flood Routing,12th,English/Hindi
5089,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 48 | Chapter 06 | Reservoir routing by Goodrich method (Part 1) | Engineering Hydrology,https://www.youtube.com/watch?v=snz3rMdHQYU,Module 6: Flood Routing,12th,English/Hindi
5090,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 49 | Chapter 06 | Reservoir routing by Goodrich method (Part 2) | Engineering Hydrology,https://www.youtube.com/watch?v=FfDKvtjPPBY,Module 6: Flood Routing,12th,English/Hindi
5091,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 50 | Chapter 06 | Channel Routing by Muskingum equation (Part 1) | Engineering Hydrology,https://www.youtube.com/watch?v=vIT4xwzpzEo,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5092,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 51 | Chapter 06 | Channel Routing by Muskingum equation (Part 2) | Engineering Hydrology,https://www.youtube.com/watch?v=n36PD1ukKNY,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5093,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 52 | Chapter 06 | Clark's method for IUH | Engineering Hydrology,https://www.youtube.com/watch?v=vVZblkK1ae0,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5094,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 53 | Chapter 07 | Stage And Velocity Measurement | Engineering Hydrology,https://www.youtube.com/watch?v=5rkTmlBkr9g,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5095,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 55 | Chapter 07 | Discharge Measurement By Moving Boat Method | Engineering Hydrology,https://www.youtube.com/watch?v=QbeCkh1Ogw4,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5096,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 54 | Chapter 07 | Discharge Measurement By Area Velocity Method | Engineering Hydrology,https://www.youtube.com/watch?v=qXhGrBtZeA8,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5097,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 56 | Chapter 07 | Discharge Measurement By Dilution Method | Engineering Hydrology,https://www.youtube.com/watch?v=GdKJceSY61o,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5098,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 57 | Chapter 07 | Discharge Measurement By Electromagnetic Method And Ultrasonic Method | EH,https://www.youtube.com/watch?v=0HVQQia4krE,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5099,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 58 | Chapter 07 | Discharge Measurement By Slope Area Method Part 1 | Engineering Hydrology,https://www.youtube.com/watch?v=tUsEPMi9AbM,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5100,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 59 | Chapter 07 | Discharge Measurement By Slope Area Method Part 2 | Engineering Hydrology,https://www.youtube.com/watch?v=41JZRNEPoos,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5101,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 60 | Chapter 07 | Discharge Measurement By Flow Measuring Structure | Engineering Hydrology,https://www.youtube.com/watch?v=mJ8ltiD58j8,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5102,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 61 | Chapter 07 | Stage Discharge Relationship Rating Curve Part 1 | Engineering Hydrology,https://www.youtube.com/watch?v=QR-qXP704v8,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5103,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 62 | Chapter 07 | Stage Discharge Relationship Rating Curve Part 2 | Engineering Hydrology,https://www.youtube.com/watch?v=iBIPT_Y5BA0,Module 7: Streamflow Measurement and Groundwater,12th,English/Hindi
5104,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 63 | Chapter 7 | Shifting Control | Engineering Hydrology,https://www.youtube.com/watch?v=9xfBnCUhsWE,Module 8: Groundwater Hydrology,12th,English/Hindi
5105,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 64 | Chapter 8 | Introduction to Ground Water | Engineering Hydrology,https://www.youtube.com/watch?v=ICyKK-wLWZ0,Module 8: Groundwater Hydrology,12th,English/Hindi
5106,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 65 | Chapter 8 | Type of Aquifer | Engineering Hydrology,https://www.youtube.com/watch?v=NAAZnRWJV-k,Module 8: Groundwater Hydrology,12th,English/Hindi
5107,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 66 | Chapter 8 | Aquifer Properties | Engineering Hydrology,https://www.youtube.com/watch?v=DpSxsDOMgfg,Module 8: Groundwater Hydrology,12th,English/Hindi
5108,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 67 | Chapter 08 | Stratification | Engineering Hydrology,https://www.youtube.com/watch?v=qJVuWqp63OE,Module 8: Groundwater Hydrology,12th,English/Hindi
5109,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 68 | Chapter 08 | Compressibility of an Aquifer | Engineering Hydrology,https://www.youtube.com/watch?v=s7sde2Kr6r4,Module 8: Groundwater Hydrology,12th,English/Hindi
5110,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 69 | Chapter 08 | Equation of Motion For Confined Ground Water Flow | Engineering Hydrology,https://www.youtube.com/watch?v=cS1vAFxt2EA,Module 8: Groundwater Hydrology,12th,English/Hindi
5111,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 71 | Chapter 08 | Equation of motion for unconfined aquifer Part 2 | Engineering  Hydrology,https://www.youtube.com/watch?v=4cAoxrJjkfs,Module 8: Groundwater Hydrology,12th,English/Hindi
5112,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 70 | Chapter 08 | Equation of Motion For Unconfined Aquifer Part 1 | Engineering Hydrology,https://www.youtube.com/watch?v=2fXgstrMw8Y,Module 8: Groundwater Hydrology,12th,English/Hindi
5113,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 74 | Chapter 08 | Unsteady Flow in Confined Aquifer | Engineering Hydrology,https://www.youtube.com/watch?v=coW6QE27omE,Module 8: Groundwater Hydrology,12th,English/Hindi
5114,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 75 | Chapter 08 | Yield From An Open Well Pumping Test & Recuperation Test | E Hydrology,https://www.youtube.com/watch?v=hZKXMRb1xGQ,Module 8: Groundwater Hydrology,12th,English/Hindi
5115,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 73 | Chapter 08 | Unconfined Aquifer | Engineering Hydrology,https://www.youtube.com/watch?v=qNGUbFYIlUM,Module 8: Groundwater Hydrology,12th,English/Hindi
5116,Civil Engineering,Engineering Hydrology || Mukul Trivedi Sir,,Lecture 72 | Chapter 08 | Introduction of Wells & Confined Aquifer | Engineering Hydrology,https://www.youtube.com/watch?v=lfmCySiQAYU,Module 8: Groundwater Hydrology,12th,English/Hindi
