Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,Minimum Education,Language
5117,Civil Engineering,Civil - Concrete Technology,150hrs 7min,Cement: Production and Composition,https://www.youtube.com/watch?v=cx5gPKp9QEc,Module 1: Introduction to Cement,12th,English/Hindi
5118,Civil Engineering,Civil - Concrete Technology,,Cement: Structure and Hydration,https://www.youtube.com/watch?v=IjKP9TV7MfE,Module 1: Introduction to Cement,12th,English/Hindi
5119,Civil Engineering,Civil - Concrete Technology,,Cement: Structure and Hydration (contd),https://www.youtube.com/watch?v=UU6PccuoleE,Module 1: Introduction to Cement,12th,English/Hindi
5120,Civil Engineering,Civil - Concrete Technology,,Cement: Properties and Tests,https://www.youtube.com/watch?v=CHs83nfkTy8,Module 1: Introduction to Cement,12th,English/Hindi
5121,Civil Engineering,Civil - Concrete Technology,,Cement: Types and Use,https://www.youtube.com/watch?v=oouvhVPnuqY,Module 2: Cement Properties and Testing,12th,English/Hindi
5122,Civil Engineering,Civil - Concrete Technology,,"Aggregates (Size , Shape)",https://www.youtube.com/watch?v=9PSuiuGic3w,Module 2: Cement Properties and Testing,12th,English/Hindi
5123,Civil Engineering,Civil - Concrete Technology,,"Aggregates: Packing, FM,SM",https://www.youtube.com/watch?v=2QL_uQl7LMk,Module 3: Aggregates in Concrete,12th,English/Hindi
5124,Civil Engineering,Civil - Concrete Technology,,Aggregates: Properties,https://www.youtube.com/watch?v=49yGZYeokKM,Module 3: Aggregates in Concrete,12th,English/Hindi
5125,Civil Engineering,Civil - Concrete Technology,,Chemical Admixtures,https://www.youtube.com/watch?v=NRSfUsNTPSs,Module 3: Aggregates in Concrete,12th,English/Hindi
5126,Civil Engineering,Civil - Concrete Technology,,Chemical Admixtures (Contd.),https://www.youtube.com/watch?v=1Yejf_MRyp4,Module 4: Admixtures in Concrete,12th,English/Hindi
5127,Civil Engineering,Civil - Concrete Technology,,Mineral Admixtures,https://www.youtube.com/watch?v=QxSu1WUJAdY,Module 4: Admixtures in Concrete,12th,English/Hindi
5128,Civil Engineering,Civil - Concrete Technology,,Mineral Admixtures (Contd.),https://www.youtube.com/watch?v=LvmSu6OhnFM,Module 4: Admixtures in Concrete,12th,English/Hindi
5129,Civil Engineering,Civil - Concrete Technology,,Mineral Admixtures (Contd.),https://www.youtube.com/watch?v=_2PKa7OPIgg,Module 4: Admixtures in Concrete,12th,English/Hindi
5130,Civil Engineering,Civil - Concrete Technology,,Mix Proportioning of Concrete: General Principles,https://www.youtube.com/watch?v=bOskzXrOqOo,Module 5: Concrete Mix Design,12th,English/Hindi
5131,Civil Engineering,Civil - Concrete Technology,,Mix design of Concrete: General and IS Method,https://www.youtube.com/watch?v=HshCd-3XChQ,Module 5: Concrete Mix Design,12th,English/Hindi
5132,Civil Engineering,Civil - Concrete Technology,,Mix Design of Concrete:IS Example and British (DOE) Method,https://www.youtube.com/watch?v=y9Df27aLECo,Module 5: Concrete Mix Design,12th,English/Hindi
5133,Civil Engineering,Civil - Concrete Technology,,Mix Design of concrete: ACI 211 Method,https://www.youtube.com/watch?v=bHT1SySn6z4,Module 5: Concrete Mix Design,12th,English/Hindi
5134,Civil Engineering,Civil - Concrete Technology,,"Mix Design of concrete:Packing Density, Rheology",https://www.youtube.com/watch?v=0mUY6QDUh1E,Module 5: Concrete Mix Design,12th,English/Hindi
5135,Civil Engineering,Civil - Concrete Technology,,Batching and Mixing of concrete: General Principles,https://www.youtube.com/watch?v=KPii4tR3Dkk,Module 6: Concrete Production and Handling,12th,English/Hindi
5136,Civil Engineering,Civil - Concrete Technology,,RMC and Transporting Concrete,https://www.youtube.com/watch?v=-HPbTHFN2sU,Module 6: Concrete Production and Handling,12th,English/Hindi
5137,Civil Engineering,Civil - Concrete Technology,,Workability and Pumping of Concrete,https://www.youtube.com/watch?v=8Fk1H-sQhoo,Module 6: Concrete Production and Handling,12th,English/Hindi
5138,Civil Engineering,Civil - Concrete Technology,,Compaction and Curing Concrete,https://www.youtube.com/watch?v=vs8Iu16evZE,Module 7: Concrete Properties and Durability,12th,English/Hindi
5139,Civil Engineering,Civil - Concrete Technology,,Strength of Concrete: Factors Affecting,https://www.youtube.com/watch?v=DGhQYSlzTUw,Module 7: Concrete Properties and Durability,12th,English/Hindi
5140,Civil Engineering,Civil - Concrete Technology,,Strength of Concrete: Aggregate Contribution,https://www.youtube.com/watch?v=rbmZUPNmJrk,Module 7: Concrete Properties and Durability,12th,English/Hindi
