Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
1649,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 19 Battery Indication and Temperature Control | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=vAU3tz9jl20,Module 6: Fuel Cell Types and Characteristics,6,12th,English/Hindi
1650,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 20 Power Steering and Regenerative Braking | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=02263JIGX6E,Module 7: Battery Management and Control,7,12th,English/Hindi
1651,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 21 In Vehicle Communication CAN | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=Dj8HPDkKRHE,Module 7: Battery Management and Control,7,12th,English/Hindi
1652,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,"L 22 Energy Management Strategy, Classification | Electric Hybrid and Fuel Cell Vehicle | Automobile",https://www.youtube.com/watch?v=Blo9vyV_QDE,Module 7: Battery Management and Control,7,12th,English/Hindi
1653,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 23 Different Energy Management Strategies | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=ED28kZ_ab0E,Module 8: Vehicle Systems and Communication,8,12th,English/Hindi
1654,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,"L 24 Introduction to Electric Motor in EV, HEV | Electric Hybrid and Fuel Cell Vehicle | Automobile",https://www.youtube.com/watch?v=GFpEXekI-BM,Module 8: Vehicle Systems and Communication,8,12th,English/Hindi
1655,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 25 Power Converters and Control Strategies | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=jx1TBEqDXjY,Module 9: Electric Motors and Control,9,12th,English/Hindi
1656,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 26 DC Motor Principle and its Configurations | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=cKSbQZC9oSQ,Module 9: Electric Motors and Control,9,12th,English/Hindi
1657,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,L 27 DC Motor Control and Induction Motor Drive | Electric Hybrid and Fuel Cell Vehicle | Automobile,https://www.youtube.com/watch?v=MS1yZ6bk-ao,Module 9: Electric Motors and Control,9,12th,English/Hindi
1658,Automotive Engineering,"Electric, Hybrid And Fuel Cell Vehicles",,"L 28 PM and SR Motor, Electric Machine Sizing | Electric Hybrid and Fuel Cell Vehicle | Automobile",https://www.youtube.com/watch?v=suihumTgKF4,Module 9: Electric Motors and Control,9,12th,English/Hindi
