Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
1799,Mechanical Engineering,ENGINEERING MECHANICS,91hrs 0min,COMPLETE STUDY OF FREE BODY DIAGRAM IN ENGINEERING MECHANICS AND APPLIED MECHANICS,https://www.youtube.com/watch?v=Vb1aMHC1_BM,Module 1: Introduction to Forces and Resultants,1,12th,English/Hindi
1800,Mechanical Engineering,ENGINEERING MECHANICS,,HOW TO RESOLVE INCLINE FORCES (LEARN ALL METHODS) METHOD OF RESOLUTION | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=ZDeSE3HvtsA,Module 1: Introduction to Forces and Resultants,1,12th,English/Hindi
1801,Mechanical Engineering,ENGINEERING MECHANICS,,HOW TO FIND ANGLE BY USING SLOPE (LEARN ALL METHODS) METHOD OF RESOLUTION | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=L44rtjJRgcE,Module 1: Introduction to Forces and Resultants,1,12th,English/Hindi
1802,Mechanical Engineering,ENGINEERING MECHANICS,,BIGGEST DOUBT AND BIGGEST CONFUSION OF MOMENT IN ENGINEERING MECHANICS,https://www.youtube.com/watch?v=GjHrw7R5XK0,Module 1: Introduction to Forces and Resultants,1,12th,English/Hindi
1803,Mechanical Engineering,ENGINEERING MECHANICS,,Biggest Confusion of Moment in Mechanics 😰 #tiklesacademy,https://www.youtube.com/watch?v=pQ_Xr6gsLzQ,Module 2: Resolution of Forces and Applications,2,12th,English/Hindi
1804,Mechanical Engineering,ENGINEERING MECHANICS,,COMPLETE STUDY OF FORCE SYSTEM | SYSTEM OF FORCES IN ENGINEERING MECHANICS,https://www.youtube.com/watch?v=yrJBouQkPhY,Module 2: Resolution of Forces and Applications,2,12th,English/Hindi
1805,Mechanical Engineering,ENGINEERING MECHANICS,,LEARN ALL THE METHODS TO RESOLVE INCLINE FORCES | METHOD OF RESOLUTION | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=FSTM6DEtAQo,Module 2: Resolution of Forces and Applications,2,12th,English/Hindi
1806,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-1) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=qXAdIj2LHkM,Module 2: Resolution of Forces and Applications,2,12th,English/Hindi
1807,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-2) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=agY-MZTSb9E,Module 3: Moments and Centroids,3,12th,English/Hindi
1808,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-3) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=C1Wx4-8aoIk,Module 3: Moments and Centroids,3,12th,English/Hindi
1809,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-4) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=YVFzaB6ArQA,Module 3: Moments and Centroids,3,12th,English/Hindi
1810,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-5) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=COhynOWyR1I,Module 3: Moments and Centroids,3,12th,English/Hindi
1811,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-6) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=Q1SdsaCPGww,Module 4:  Inertia and Beam Analysis,4,12th,English/Hindi
1812,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-7) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=IdRiiKGUhZk,Module 4:  Inertia and Beam Analysis,4,12th,English/Hindi
1813,Mechanical Engineering,ENGINEERING MECHANICS,,LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (LECTURE-8) IN HINDI ENGINEERING MECHANICS,https://www.youtube.com/watch?v=EhXtiKLnJtA,Module 4:  Inertia and Beam Analysis,4,12th,English/Hindi
1814,Mechanical Engineering,ENGINEERING MECHANICS,,"LAW OF PARALLELOGRAM OF FORCES TO FIND RESULTANT (PART-1), ENGINEERING MECHANICS BY PROF. TIKLE SIR",https://www.youtube.com/watch?v=8X5DVkhWXlc,Module 4:  Inertia and Beam Analysis,4,12th,English/Hindi
1815,Mechanical Engineering,ENGINEERING MECHANICS,,What is Resultant Force ? What Are The Methods To Find Resultant Force ? @TIKLESACADEMY,https://www.youtube.com/watch?v=tIUxvp0vy58,Module 5: Equilibrium and its Applications,5,12th,English/Hindi
1816,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-1) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=B5mdPuLqxG8,Module 5: Equilibrium and its Applications,5,12th,English/Hindi
1817,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-2) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=q86aCLdN_oA,Module 5: Equilibrium and its Applications,5,12th,English/Hindi
1818,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-3) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=i3_OTzIyOTU,Module 5: Equilibrium and its Applications,5,12th,English/Hindi
1819,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-4) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=FpBpjr5V0xg,Module 6: Friction and its Applications,6,12th,English/Hindi
1820,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-5) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=Wd_FEGd_6RM,Module 6: Friction and its Applications,6,12th,English/Hindi
1821,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-6) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=IfXIax2nEhk,Module 6: Friction and its Applications,6,12th,English/Hindi
1822,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-7) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=76fM2S5Zzug,Module 6: Friction and its Applications,6,12th,English/Hindi
1823,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-8) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=PkSTl2nO4CM,Module 7:  Lami's Theorem and Trusses,7,12th,English/Hindi
1824,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-9) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=JyFKhZyOxhQ,Module 7:  Lami's Theorem and Trusses,7,12th,English/Hindi
1825,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-10) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=CdnUuIxATtQ,Module 7:  Lami's Theorem and Trusses,7,12th,English/Hindi
1826,Mechanical Engineering,ENGINEERING MECHANICS,,SOLVED PROBLEMS ON METHOD OF RESOLUTION AND COMPOSITION OF FORCES (PART-11) | ENGINEERING MECHANICS,https://www.youtube.com/watch?v=-tg-lw1zYTE,Module 7:  Lami's Theorem and Trusses,7,12th,English/Hindi
1827,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION SOLVED PROBLEM 12 IN HINDI,https://www.youtube.com/watch?v=EY82W1yoQaU,Module 8: Lifting Machines and Impact,8,12th,English/Hindi
1828,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION SOLVED PROBLEM 13 IN HINDI,https://www.youtube.com/watch?v=SP2vaFNXy-w,Module 8: Lifting Machines and Impact,8,12th,English/Hindi
1829,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION SOLVED PROBLEM 14 IN HINDI,https://www.youtube.com/watch?v=MrAw2g8QFu8,Module 8: Lifting Machines and Impact,8,12th,English/Hindi
1830,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION OF FORCES SOLVED PROBLEM 15 IN HINDI,https://www.youtube.com/watch?v=BDFBlfdnKdk,Module 8: Lifting Machines and Impact,8,12th,English/Hindi
1831,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION OF FORCES SOLVED PROBLEM 16 IN HINDI,https://www.youtube.com/watch?v=wvRLxpQmeHM,Module 9: Advanced Concepts and Problem Solving,9,12th,English/Hindi
1832,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION OF FORCES SOLVED PROBLEM 17 IN HINDI,https://www.youtube.com/watch?v=oW7WpagBCrQ,Module 9: Advanced Concepts and Problem Solving,9,12th,English/Hindi
1833,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION OF FORCES SOLVED PROBLEM 18 IN HINDI,https://www.youtube.com/watch?v=j5m63xULX1U,Module 9: Advanced Concepts and Problem Solving,9,12th,English/Hindi
1834,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION OF FORCES SOLVED PROBLEM 19 IN HINDI @TIKLESACADEMYOFMATHS,https://www.youtube.com/watch?v=VNx35z2OTqc,Module 9: Advanced Concepts and Problem Solving,9,12th,English/Hindi
1835,Mechanical Engineering,ENGINEERING MECHANICS,,METHOD OF RESOLUTION AND COMPOSITION OF FORCES SOLVED PROBLEM 20 IN HINDI @TIKLESACADEMYOFMATHS,https://www.youtube.com/watch?v=wpOWSploIOU,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1836,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 1 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=s5Ph7FV72UA,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1837,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 2 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=E_AGTeifdWc,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1838,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 3 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=a5j1TYObKXE,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1839,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 4 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=gYbym3YImrM,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1840,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 5 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=gLrPHpv7lr0,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1841,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 6 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=RW-5vJh0yWA,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1842,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 7 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=shPIIAE-9V0,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1843,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 8 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=vR-r7daSqAM,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1844,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 9 IN HINDI IN MECHANICS,https://www.youtube.com/watch?v=-yAcIKI-6lc,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1845,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 10 IN HINDI IN MECHANICS @TIKLESACADEMYOFMATHS,https://www.youtube.com/watch?v=wNfn_ded-Vc,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1846,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 11 IN HINDI IN MECHANICS @TIKLESACADEMYOFMATHS,https://www.youtube.com/watch?v=10-jlWGUugE,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
1847,Mechanical Engineering,ENGINEERING MECHANICS,,VARIGNON'S THEOREM SOLVED PROBLEM 12 IN HINDI IN MECHANICS @TIKLESACADEMYOFMATHS,https://www.youtube.com/watch?v=YYbApXrR_Ak,Module 10: Engineering Mechanics MCQ Practice,10,12th,English/Hindi
