Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
2754,Law,Alternate Dispute Resolution,49hrs 18min,Alternate Dispute Resolution Important Concepts | ADR | by Richa,https://www.youtube.com/watch?v=sIzX32Xwd-E,Module 1: Introduction to ADR,1,12th,English/Hindi
2755,Law,Alternate Dispute Resolution,,Scope of Alternate Dispute Resolution and Legal Services Act 1987 | ADR,https://www.youtube.com/watch?v=-qKl0OFyW74,Module 1: Introduction to ADR,1,12th,English/Hindi
2756,Law,Alternate Dispute Resolution,,Advantages and Disadvantages of ADR | Alternate Dispute Resolution | ADR,https://www.youtube.com/watch?v=4VeGviNrwyQ,Module 1: Introduction to ADR,1,12th,English/Hindi
2757,Law,Alternate Dispute Resolution,,Lok Adalat | Mediation | Arbitration | Alternate Dispute Resolution | ADR | Unit 2,https://www.youtube.com/watch?v=IRqnSrOt_po,Module 2: Lok Adalat,2,12th,English/Hindi
2758,Law,Alternate Dispute Resolution,,Organisation and Jurisdiction power of Lok Adalat | ADR,https://www.youtube.com/watch?v=JjXK2orEJXw,Module 2: Lok Adalat,2,12th,English/Hindi
2759,Law,Alternate Dispute Resolution,,Functions of Lok Adalat | ADR | Alternate Dispute Resolution,https://www.youtube.com/watch?v=UnM8nHJpvDw,Module 2: Lok Adalat,2,12th,English/Hindi
2760,Law,Alternate Dispute Resolution,,Arbitration Agreement | Introduction | ADR | Alternate Dispute Resolution,https://www.youtube.com/watch?v=0_AgSdE58t0,Module 3: Arbitration Agreement,3,12th,English/Hindi
2761,Law,Alternate Dispute Resolution,,Arbitration Agreement Important Case Analysis | ADR | Alternate Dispute Resolution,https://www.youtube.com/watch?v=dvETBvSLlas,Module 3: Arbitration Agreement,3,12th,English/Hindi
2762,Law,Alternate Dispute Resolution,,Arbitral Award | All important things | ADR | Alternate Dispute Resolution,https://www.youtube.com/watch?v=Z0NKygLL6ws,Module 3: Arbitration Agreement,3,12th,English/Hindi
2763,Law,Alternate Dispute Resolution,,International Commercial Arbitration | ADR | Alternate Dispute Resolution,https://www.youtube.com/watch?v=XHCNtzoAmps,Module 4: Arbitral Award and International Arbitration,4,12th,English/Hindi
2764,Law,Alternate Dispute Resolution,,Bharat Aluminium Co VS Kaiser Technical Services 2012 | International Commercial Arbitration | ADR,https://www.youtube.com/watch?v=T7m_Aq7gIYE,Module 4: Arbitral Award and International Arbitration,4,12th,English/Hindi
2765,Law,Alternate Dispute Resolution,,Arbitration & Conciliation Act 1996 | Law on Patent Illegality | ONGC LTD VS Saw Pipes | ADR,https://www.youtube.com/watch?v=zEXz1VH7iBQ,Module 4: Arbitral Award and International Arbitration,4,12th,English/Hindi
2766,Law,Alternate Dispute Resolution,,Enercon (India) Ltd And Ors vs Enercon Gmbh And Anr | Conflict of Laws | ADR,https://www.youtube.com/watch?v=K3d2WbMkvww,Module 5: Arbitration & Conciliation Act 1996,5,12th,English/Hindi
2767,Law,Alternate Dispute Resolution,,Arbitration and Conciliation Act 1996 | Arbitration | ADR,https://www.youtube.com/watch?v=wJrL_dXXBTg,Module 5: Arbitration & Conciliation Act 1996,5,12th,English/Hindi
2768,Law,Alternate Dispute Resolution,,Conduct of arbitral procedures | Section 18-22 | Arbitration | ADR,https://www.youtube.com/watch?v=XeFAV303JQ4,Module 5: Arbitration & Conciliation Act 1996,5,12th,English/Hindi
2769,Law,Alternate Dispute Resolution,,Conduct of arbitral procedures | Section 23-25 | Arbitration | ADR,https://www.youtube.com/watch?v=MC0jR_Qk6d8,Module 6: Conduct of Arbitral Procedures,6,12th,English/Hindi
2770,Law,Alternate Dispute Resolution,,Conduct of arbitral procedures | Section 26-27 | Arbitration | ADR,https://www.youtube.com/watch?v=JWNZf93taFA,Module 6: Conduct of Arbitral Procedures,6,12th,English/Hindi
2771,Law,Alternate Dispute Resolution,,Setting aside of Arbitral award | Section 34 | ADR,https://www.youtube.com/watch?v=SEl4BxRK-9A,Module 6: Conduct of Arbitral Procedures,6,12th,English/Hindi
2772,Law,Alternate Dispute Resolution,,Conciliation Introduction | The Conciliation process | ADR,https://www.youtube.com/watch?v=CUtJLSiRV4c,Module 7: Conciliation,7,12th,English/Hindi
2773,Law,Alternate Dispute Resolution,,Appointment and Role of conciliator | Conciliation | ADR,https://www.youtube.com/watch?v=5iZLLQkc8VQ,Module 7: Conciliation,7,12th,English/Hindi
2774,Law,Alternate Dispute Resolution,,Conciliation proceedings | Section 68-73 | ADR,https://www.youtube.com/watch?v=nX_zTU9cw9w,Module 7: Conciliation,7,12th,English/Hindi
