Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
2576,Law,Administrative Law,12hrs 7min,Meaning | Definition | Sources of Administrative Law,https://www.youtube.com/watch?v=6H7Vqo5A5dQ,Module 1: Introduction to Administrative Law,1,12th,English/Hindi
2577,Law,Administrative Law,,Scope and Reasons for Growth of Administrative Law | Administrative Law,https://www.youtube.com/watch?v=UqFtvgd7TWs,Module 1: Introduction to Administrative Law,1,12th,English/Hindi
2578,Law,Administrative Law,,Rule of Law | Administration Law,https://www.youtube.com/watch?v=uxlXGPBfMTU,Module 1: Introduction to Administrative Law,1,12th,English/Hindi
2579,Law,Administrative Law,,Droit Administratiff | Administrative Law,https://www.youtube.com/watch?v=_1I3gnPhMcc,Module 1: Introduction to Administrative Law,1,12th,English/Hindi
2580,Law,Administrative Law,,Doctrine of Separation of Powers | Administration Law,https://www.youtube.com/watch?v=H0iyVa21vuQ,Module 2: Scope and Principles of Administrative Law,2,12th,English/Hindi
2581,Law,Administrative Law,,"Classification of Administrative Actions, Powers, Functions | Adminisitrative Law",https://www.youtube.com/watch?v=_-DSapNXv6U,Module 2: Scope and Principles of Administrative Law,2,12th,English/Hindi
2582,Law,Administrative Law,,"Judicial Control, Review, Remedies against Administrative Functions | Administrative Law",https://www.youtube.com/watch?v=EgVQF_LepSI,Module 2: Scope and Principles of Administrative Law,2,12th,English/Hindi
2583,Law,Administrative Law,,Delegated Legislation | Meaning | Growth | Classifications | Types,https://www.youtube.com/watch?v=_R2Q2apM9oQ,Module 3: Administrative Action and Judicial Review,3,12th,English/Hindi
2584,Law,Administrative Law,,Delegated Legislation | Advantages | Disadvantages | Purpose | Functions can be delegated,https://www.youtube.com/watch?v=21Qe3_kudpc,Module 3: Administrative Action and Judicial Review,3,12th,English/Hindi
2585,Law,Administrative Law,,5 Case Laws on Delegated Legislation | Administration Law,https://www.youtube.com/watch?v=BvhCIfWrPys,Module 3: Administrative Action and Judicial Review,3,12th,English/Hindi
2586,Law,Administrative Law,,Sub delegation | Concept and Case Laws | Administrative Law,https://www.youtube.com/watch?v=KEVzymxIuwE,Module 4: Delegated Legislation and Its Control,4,12th,English/Hindi
2587,Law,Administrative Law,,Doctrine of Ultra Vires | Control and Safeguards of Delegated Legislation | Administrative Law,https://www.youtube.com/watch?v=7xtYM765kww,Module 4: Delegated Legislation and Its Control,4,12th,English/Hindi
2588,Law,Administrative Law,,DOCTRINE OF ULTRA VIRES | Knowledge in a Minute | One Minute Video to Know a Concept,https://www.youtube.com/watch?v=l6BG4bKpTIw,Module 4: Delegated Legislation and Its Control,4,12th,English/Hindi
2589,Law,Administrative Law,,Principle of Natural Justice | Introduction | Administration Law,https://www.youtube.com/watch?v=sTBlkvgxR4I,Module 4: Delegated Legislation and Its Control,4,12th,English/Hindi
2590,Law,Administrative Law,,Doctrine of Bias | Principle of Natural Justice | Administration Law,https://www.youtube.com/watch?v=CNqHO9PGMfo,Module 5: Principles of Natural Justice,5,12th,English/Hindi
2591,Law,Administrative Law,,DOCTRINE OF BIAS | Knowledge in a Minute | One Minute Video to Know a Concept,https://www.youtube.com/watch?v=GGLNQMnF0Z4,Module 5: Principles of Natural Justice,5,12th,English/Hindi
2592,Law,Administrative Law,,Doctrine of Fair Hearing | Principle of Natural Justice | Administration Law,https://www.youtube.com/watch?v=ofG9ZNTNVmo,Module 5: Principles of Natural Justice,5,12th,English/Hindi
2593,Law,Administrative Law,,DOCTRINE OF FAIR HEARING | Knowledge in a Minute | One Minute Video to Know a Concept,https://www.youtube.com/watch?v=5md0iwl7iXM,Module 6: Remedies and Liabilities in Administrative Law,6,12th,English/Hindi
2594,Law,Administrative Law,,Locus Standi | Administration Law,https://www.youtube.com/watch?v=50gSvETwcM8,Module 6: Remedies and Liabilities in Administrative Law,6,12th,English/Hindi
2595,Law,Administrative Law,,LOCUS STANDI | Knowledge in a Minute | One Minute Video to Know a Concept,https://www.youtube.com/watch?v=iTcXH6XBzcc,Module 6: Remedies and Liabilities in Administrative Law,6,12th,English/Hindi
2596,Law,Administrative Law,,Public Interest Litigation | Administration Law,https://www.youtube.com/watch?v=YenLIG8hdvE,Module 7: Administrative Discretion and Control,7,12th,English/Hindi
2597,Law,Administrative Law,,WRITS | INDIAN CONSTITUTION | CONSTITUTIONAL REMEDIES | INDIAN POLITY | ADMINISTRATION LAW | 5 WRITS,https://www.youtube.com/watch?v=o3Kw4sLd5a4,Module 7: Administrative Discretion and Control,7,12th,English/Hindi
2598,Law,Administrative Law,,5 WRITS | PART 2 | INDIAN CONSTITUTION | CONSTITUTIONAL REMEDIES | INDIAN POLITY,https://www.youtube.com/watch?v=r6Ae0M9Y55o,Module 7: Administrative Discretion and Control,7,12th,English/Hindi
