Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
2389,Law,Family Law,50hrs 9min,Sources and Schools of Hindu Law - Family Law,https://www.youtube.com/watch?v=xfI57zmC--Q,Module 1: Introduction to Hindu Law,1,12th,English/Hindi
2390,Law,Family Law,,Sources And Schools of Muslim Law - Family Law,https://www.youtube.com/watch?v=EVOGr_yBWDo,Module 1: Introduction to Hindu Law,1,12th,English/Hindi
2391,Law,Family Law,,Who is a Hindu - Family Law,https://www.youtube.com/watch?v=6izY6vAZYFQ,Module 2: Sources and Schools of Hindu Law,2,12th,English/Hindi
2392,Law,Family Law,,Types of Marriages in Ancient India - Family Law,https://www.youtube.com/watch?v=xhYl9DRYcuM,Module 2: Sources and Schools of Hindu Law,2,12th,English/Hindi
2393,Law,Family Law,,Marriage under Hindu Law - Family Law,https://www.youtube.com/watch?v=qVnHzHZLMDk,Module 3: Introduction to Muslim Law,3,12th,English/Hindi
2394,Law,Family Law,,Marriage under Muslim Law - Family Law,https://www.youtube.com/watch?v=pMD757VmCAA,Module 3: Introduction to Muslim Law,3,12th,English/Hindi
2395,Law,Family Law,,Muta Marriage - Family Law,https://www.youtube.com/watch?v=FcyX-bj72m4,Module 4: Sources & Schools of Muslim Law,4,12th,English/Hindi
2396,Law,Family Law,,Theories of Divorce - Family Law,https://www.youtube.com/watch?v=sEW47x6tOt8,Module 4: Sources & Schools of Muslim Law,4,12th,English/Hindi
2397,Law,Family Law,,Restitution of Conjugal Rights - Family Law,https://www.youtube.com/watch?v=WFLL9QzZW_k,Module 5: Hindu Marriage & Family,5,12th,English/Hindi
2398,Law,Family Law,,Judicial Separation - Family Law,https://www.youtube.com/watch?v=zp0qVV51P_M,Module 5: Hindu Marriage & Family,5,12th,English/Hindi
2399,Law,Family Law,,Divorce under Hindu Marriage Act - Family law,https://www.youtube.com/watch?v=xhXnLn_2P68,Module 5: Hindu Marriage & Family,5,12th,English/Hindi
2400,Law,Family Law,,Iddat - Family Law,https://www.youtube.com/watch?v=qcPA9hQakxA,Module 6: Muslim Marriage & Family,6,12th,English/Hindi
2401,Law,Family Law,,Dower - Family Law,https://www.youtube.com/watch?v=gm1CFtlgDbc,Module 6: Muslim Marriage & Family,6,12th,English/Hindi
2402,Law,Family Law,,Divorce in Muslim Law - Family Law,https://www.youtube.com/watch?v=T4lY-ADIObw,Module 6: Muslim Marriage & Family,6,12th,English/Hindi
2403,Law,Family Law,,Maintenance Under Muslim Law - Family Law,https://www.youtube.com/watch?v=Ln4y2Gk_G04,Module 7: Divorce - Hindu Law,7,12th,English/Hindi
2404,Law,Family Law,,Maintenance under Hindu Law - Family Law,https://www.youtube.com/watch?v=i2zZiMhCOUo,Module 7: Divorce - Hindu Law,7,12th,English/Hindi
2405,Law,Family Law,,Adoption Under Hindu Law - Family Law,https://www.youtube.com/watch?v=EJLbsCAQHNA,Module 7: Divorce - Hindu Law,7,12th,English/Hindi
2406,Law,Family Law,,Guardianship Under Hindu Law - Family Law,https://www.youtube.com/watch?v=ZYAiQZ3_cgY,Module 8: Divorce - Muslim Law,8,12th,English/Hindi
2407,Law,Family Law,,Adoption under Muslim Law - Family Law,https://www.youtube.com/watch?v=hqSIZ1SiXgs,Module 8: Divorce - Muslim Law,8,12th,English/Hindi
2408,Law,Family Law,,Guardianship Under Muslim Law - Family Law,https://www.youtube.com/watch?v=8bTpEKmKF9M,Module 8: Divorce - Muslim Law,8,12th,English/Hindi
2409,Law,Family Law,,CARA Guidelines and Inter Country Adoption - Family Law,https://www.youtube.com/watch?v=zzGSUJWFqYc,Module 9: Maintenance & Adoption,9,12th,English/Hindi
2410,Law,Family Law,,UCC - Uniform Civil Code - Family Law,https://www.youtube.com/watch?v=34XBez13JuE,Module 9: Maintenance & Adoption,9,12th,English/Hindi
