Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo,Minimum Education,Language
6676,Environmental Engineering,Industrial Ecology,10hrs 7min,GSOE9740 - Weekly Pre-Lecture Video - Industrial Ecology and Circular Economy,https://www.youtube.com/watch?v=fen9U9A4xVI,Module 1: Introduction to Industrial Ecology,1,12th,English/Hindi
6677,Environmental Engineering,Industrial Ecology,,How do you heat a city using the waste heat from a factory? | Veolia,https://www.youtube.com/watch?v=oNimCjHuYzM,Module 1: Introduction to Industrial Ecology,1,12th,English/Hindi
6678,Environmental Engineering,Industrial Ecology,,Marian Chertow – What is Industrial Ecology?,https://www.youtube.com/watch?v=0YWYn4gc3Yo,Module 1: Introduction to Industrial Ecology,1,12th,English/Hindi
6679,Environmental Engineering,Industrial Ecology,,Industrial Ecology,https://www.youtube.com/watch?v=uHmFEqYLMT0,Module 1: Introduction to Industrial Ecology,1,12th,English/Hindi
6680,Environmental Engineering,Industrial Ecology,,IEooc Background1 Lecture2,https://www.youtube.com/watch?v=g3qa6zmSmGU,Module 2: Industrial Ecology in Practice,2,12th,English/Hindi
6681,Environmental Engineering,Industrial Ecology,,IEooc Background1 Lecture3,https://www.youtube.com/watch?v=atDWS9KnE_U,Module 2: Industrial Ecology in Practice,2,12th,English/Hindi
6682,Environmental Engineering,Industrial Ecology,,“Dire Predictions: Understanding Climate Change” – the Earth101 lecture,https://www.youtube.com/watch?v=8iEj76iX-xE,Module 2: Industrial Ecology in Practice,2,12th,English/Hindi
6683,Environmental Engineering,Industrial Ecology,,IEooc Background2 Lecture2,https://www.youtube.com/watch?v=p6nvQYJFsDY,Module 3: Foundations of Sustainability,3,12th,English/Hindi
6684,Environmental Engineering,Industrial Ecology,,Lecture 1 - Sustainable Development Concepts,https://www.youtube.com/watch?v=8v4sZSDz484,Module 3: Foundations of Sustainability,3,12th,English/Hindi
6685,Environmental Engineering,Industrial Ecology,,IEooc Background2 Lecture4,https://www.youtube.com/watch?v=HJmNxi3nNh0,Module 3: Foundations of Sustainability,3,12th,English/Hindi
6686,Environmental Engineering,Industrial Ecology,,The Unsustainable Green Transition | Simon Michaux,https://www.youtube.com/watch?v=pwmygkdoGgc,Module 4: Material Flow Analysis,4,12th,English/Hindi
6687,Environmental Engineering,Industrial Ecology,,IEooc Methods1 Lecture1: Material and energy flow analysis,https://www.youtube.com/watch?v=wK_02bGTh1E,Module 4: Material Flow Analysis,4,12th,English/Hindi
6688,Environmental Engineering,Industrial Ecology,,IEooc Background2 Lecture5,https://www.youtube.com/watch?v=vSRyT7PJ7Z8,Module 4: Material Flow Analysis,4,12th,English/Hindi
6689,Environmental Engineering,Industrial Ecology,,Geoffrey West: The surprising math of cities and corporations,https://www.youtube.com/watch?v=XyCY6mjWOPc,Module 5: Urban Systems and Industrial Ecology,5,12th,English/Hindi
6690,Environmental Engineering,Industrial Ecology,,Open LCA: Tools and Trends - Andreas Ciroth and Chris Mutel,https://www.youtube.com/watch?v=wZk2EQq4w6M,Module 5: Urban Systems and Industrial Ecology,5,12th,English/Hindi
6691,Environmental Engineering,Industrial Ecology,,The System Structure of Socioeconomic Metabolism,https://www.youtube.com/watch?v=19f4tG6pyRk,Module 6: System Dynamics in Industrial Ecology,6,12th,English/Hindi
6692,Environmental Engineering,Industrial Ecology,,IEooc Methods1 Lecture2,https://www.youtube.com/watch?v=1aCynUvSVRY,Module 6: System Dynamics in Industrial Ecology,6,12th,English/Hindi
6693,Environmental Engineering,Industrial Ecology,,IEooc Methods2 Lecture1: System models for material flow analysis and their solution,https://www.youtube.com/watch?v=562-lBuoF1Q,Module 6: System Dynamics in Industrial Ecology,6,12th,English/Hindi
6694,Environmental Engineering,Industrial Ecology,,IEooc Methods3 Lecture3,https://www.youtube.com/watch?v=dZamxAXDOtY,Module 6: System Dynamics in Industrial Ecology,6,12th,English/Hindi
