Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
270,Economics,Econ 2450A Public Economics | Raj Chetty,143hrs 7min,Topic 1: Introduction | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=wjuKvgQv51Y
271,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 2: Tax Incidence Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=KpoimMcLyvE
272,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 2: Tax Incidence Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=IIoyGQbE_ME
273,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 2: Tax Incidence Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=caOBKTniLrU
274,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 3: Efficiency Cost of Taxation Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=Wge5DB9XZF4
275,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 3: Efficiency Cost of Taxation Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=IeBfGkDd5lo
276,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 3: Efficiency Cost of Taxation Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=jYjfsnVzEJI
277,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 4: Optimal Taxation Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=IPlCtuB3B68
278,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 4: Optimal Taxation Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=30iPMSs8K4c
279,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 4: Optimal Taxation Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=fwvQElcho_g
280,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=GDlWo7N5SwY
281,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=QmC6llOGgVg
282,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=Mx0ZyYGqtjM
283,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 4 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=PvwNLIN_1HA
284,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 5: Income Taxation and Labor Supply part 5 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=UtAtta94RQQ
285,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 6: Social Insurance Part 1 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=DEVvVxrVyB4
286,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 6: Social Insurance Part 2 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=vIf5hStAQus
287,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 6: Social Insurance Part 3 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=IqH7ssKI97Y
288,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 6: Social Insurance Part 4 (Guest Lecture) | Econ2450A: Public Economics,https://www.youtube.com/watch?v=I8WRNVTnIJA
289,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 6: Social Insurance Part 5 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=0dQNMKjSQIg
290,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 6: Social Insurance Part 6 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=xckXMlOnMwg
291,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 7: Public Goods and Externalities Part 1 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=o0lS2fljH-U
292,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 7: Public Goods and Externalities Part 2 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=v7iFvJtmWoM
293,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 7: Public Goods and Externalities Part 3 | Econ2450A: Public Economics,https://www.youtube.com/watch?v=As6IW2X5dag
294,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 8: Corporate Taxation Part 1 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=f5DTqcBigkE
295,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 8: Corporate Taxation Part 2 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=MyeC1oAyj4s
296,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 8: Corporate Taxation Part 3 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=w1tZYlIenOs
297,Economics,Econ 2450A Public Economics | Raj Chetty,,Topic 8: Corporate Taxation Part 4 | Economics 2450A: Public Economics,https://www.youtube.com/watch?v=l1loCX8eAn0
